32766,6665,1588,52,84
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,25,6,0,0
127,25,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
127,26,6,0,0
